Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.635873,0.174837,0.628156,0.514995,0.743660,0.171121,1.484533,0.228665,1.313412,0.274957,0.458680,0.743635
Leeward,-0.625760,0.125818,-0.610162,-0.699619,-0.540137,-1.335310,-0.263944,0.159482,1.071366,0.201064,-0.716105,1.146080
SideRight,-0.946184,0.255595,-0.916263,-1.103262,-0.762327,-2.334205,-0.336206,0.340934,1.997999,0.270132,-0.639318,0.613429
SideLeft,-0.946814,0.253544,-0.919836,-1.101093,-0.760998,-2.184367,-0.328670,0.340095,1.855697,0.267786,-0.626534,0.451898
