Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.601836,0.171773,0.594247,0.474373,0.711149,0.080788,1.321687,0.236776,1.240899,0.285415,0.358739,0.048667
Leeward,-0.600899,0.095748,-0.591527,-0.656403,-0.535797,-1.055197,-0.311916,0.120606,0.743281,0.159341,-0.549110,0.512286
SideRight,-0.538997,0.206457,-0.520351,-0.672179,-0.385496,-1.485692,0.000841,0.286683,1.486534,0.383040,-0.501662,0.205686
SideLeft,-0.706235,0.120579,-0.692070,-0.771880,-0.623086,-1.369743,-0.381082,0.148794,0.988661,0.170735,-0.824238,1.348304
