Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.074750,0.115107,0.075009,0.000479,0.151942,-0.308308,0.492008,0.151463,0.800316,1.539897,-0.043880,-0.018818
Leeward,-0.612614,0.089402,-0.604204,-0.667185,-0.550029,-1.084785,-0.353504,0.117155,0.731281,0.145935,-0.596095,0.931939
SideRight,0.423290,0.147322,0.416285,0.318929,0.518387,0.008396,1.069063,0.199458,1.060667,0.348042,0.320168,0.114616
SideLeft,-0.540965,0.091373,-0.530333,-0.592736,-0.477849,-1.266390,-0.288905,0.114886,0.977485,0.168907,-0.886445,2.601704
