Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.643743,0.145267,-0.635239,-0.733896,-0.541894,-1.245714,-0.187285,0.192002,1.058429,0.225660,-0.340084,0.122615
Leeward,-0.664965,0.146815,-0.653457,-0.762993,-0.557344,-1.231846,-0.222471,0.205648,1.009375,0.220785,-0.336531,-0.115327
SideRight,0.578688,0.165368,0.565024,0.463240,0.683121,0.142443,1.205730,0.219881,1.063287,0.285763,0.392350,-0.030480
SideLeft,-0.321670,0.068711,-0.313318,-0.362608,-0.272598,-0.595961,-0.128505,0.090010,0.467456,0.213607,-0.623486,0.383335
