Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.568800,0.168354,0.558901,0.446651,0.684581,0.109427,1.108869,0.237930,0.999442,0.295981,0.204582,-0.332605
Leeward,-0.584218,0.107784,-0.570376,-0.641143,-0.508238,-1.266022,-0.315215,0.132905,0.950807,0.184492,-1.119339,2.976799
SideRight,-0.819639,0.250689,-0.804933,-0.977512,-0.645186,-1.936606,-0.115159,0.332326,1.821447,0.305854,-0.319697,0.082176
SideLeft,-0.663428,0.148003,-0.641524,-0.735047,-0.564825,-2.039123,-0.345048,0.170223,1.694075,0.223088,-1.918218,9.570083
