Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.418438,0.134945,-0.406997,-0.505946,-0.324831,-0.969021,-0.027803,0.181115,0.941219,0.322496,-0.368061,0.005757
Leeward,-0.678400,0.128378,-0.671122,-0.759750,-0.589366,-1.192588,-0.288078,0.170384,0.904510,0.189237,-0.285556,0.066760
SideRight,0.567140,0.170623,0.553943,0.442014,0.683881,0.113299,1.217963,0.241867,1.104665,0.300849,0.338423,-0.205182
SideLeft,-0.406777,0.091504,-0.398451,-0.464776,-0.342039,-0.775246,-0.158745,0.122737,0.616501,0.224950,-0.446773,0.077525
