Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.258342,0.123190,0.252658,0.172337,0.335506,-0.144487,0.714753,0.163169,0.859241,0.476847,0.297767,0.114225
Leeward,-0.573861,0.087387,-0.569759,-0.628272,-0.510729,-0.986773,-0.335313,0.117543,0.651460,0.152279,-0.442888,0.380935
SideRight,0.287100,0.135451,0.280521,0.193659,0.378707,-0.192031,0.748398,0.185048,0.940428,0.471790,0.152355,-0.068242
SideLeft,-0.555061,0.097364,-0.545275,-0.605788,-0.490067,-1.255112,-0.321803,0.115721,0.933309,0.175412,-1.202568,3.791339
