Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.629372,0.197460,0.606404,0.481755,0.755044,0.169302,1.362895,0.273289,1.193593,0.313741,0.519315,-0.103081
Leeward,-0.595389,0.132551,-0.576085,-0.673145,-0.499930,-1.160808,-0.226196,0.173215,0.934612,0.222630,-0.694381,0.403087
SideRight,-0.937343,0.262253,-0.907435,-1.096265,-0.745359,-2.187335,-0.290344,0.350906,1.896990,0.279783,-0.671393,0.559367
SideLeft,-0.952741,0.264919,-0.920869,-1.102573,-0.761087,-2.188579,-0.349559,0.341486,1.839020,0.278060,-0.780307,0.773359
