Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.393338,0.156038,0.379321,0.281117,0.491685,-0.070891,1.046055,0.210568,1.116946,0.396701,0.475136,0.185585
Leeward,-0.628983,0.107877,-0.616487,-0.691759,-0.551642,-1.371825,-0.360705,0.140117,1.011120,0.171510,-0.907936,2.170824
SideRight,0.187184,0.140189,0.179797,0.097649,0.276164,-0.332299,0.732397,0.178515,1.064697,0.748939,0.130950,0.264927
SideLeft,-0.661761,0.115840,-0.647083,-0.730960,-0.579740,-1.381453,-0.359218,0.151219,1.022235,0.175048,-0.806259,1.421819
