Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.228651,0.145395,0.225764,0.132621,0.323160,-0.238297,0.737313,0.190538,0.975610,0.635881,0.064003,-0.007099
Leeward,-0.978324,0.137630,-0.964037,-1.063964,-0.877441,-1.553455,-0.600432,0.186524,0.953023,0.140679,-0.548240,0.245662
SideRight,0.506506,0.195616,0.490707,0.368417,0.632686,-0.098757,1.417305,0.264269,1.516061,0.386207,0.419409,0.282818
SideLeft,-0.744641,0.118072,-0.735773,-0.818685,-0.661429,-1.238503,-0.387250,0.157256,0.851253,0.158562,-0.412682,0.157295
