Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.602704,0.197857,0.592640,0.458831,0.730830,0.094419,1.394670,0.272000,1.300252,0.328283,0.355348,0.005673
Leeward,-0.917029,0.118927,-0.909817,-0.997131,-0.832669,-1.413400,-0.573085,0.164462,0.840314,0.129687,-0.272268,-0.155340
SideRight,-0.219228,0.238120,-0.215387,-0.378329,-0.054928,-1.250510,0.704697,0.323401,1.955207,1.086175,-0.105293,0.007393
SideLeft,-0.776682,0.135683,-0.769267,-0.860696,-0.680255,-1.451775,-0.382424,0.180441,1.069350,0.174696,-0.419910,0.313229
