Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.800289,0.228525,0.774122,0.628970,0.952632,0.280643,2.015309,0.323662,1.734666,0.285553,0.578563,0.321433
Leeward,-0.798407,0.133195,-0.789211,-0.884532,-0.701277,-1.319126,-0.409949,0.183255,0.909177,0.166826,-0.375722,0.017485
SideRight,-1.189764,0.315403,-1.168996,-1.397208,-0.965436,-2.680668,-0.296644,0.431772,2.384024,0.265097,-0.342655,0.145244
SideLeft,-0.838177,0.223378,-0.803941,-0.949198,-0.682572,-2.069283,-0.349783,0.266625,1.719500,0.266504,-1.302923,3.122935
