Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.827957,0.133625,-0.818904,-0.914376,-0.731373,-1.405247,-0.442990,0.183003,0.962257,0.161391,-0.372765,0.069820
Leeward,-0.433611,0.130754,-0.429338,-0.519432,-0.344429,-0.942258,0.062745,0.175003,1.005003,0.301546,-0.183412,0.088852
SideRight,0.884141,0.244443,0.874048,0.710940,1.043908,0.191478,1.803611,0.332968,1.612133,0.276475,0.264515,0.001285
SideLeft,-0.398666,0.069982,-0.391112,-0.438667,-0.350893,-0.853551,-0.182035,0.087775,0.671516,0.175540,-0.766219,1.570254
