Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.506580,0.213442,0.490676,0.345673,0.641448,0.028276,1.420479,0.295776,1.392204,0.421339,0.493048,-0.014580
Leeward,-0.434130,0.112019,-0.421298,-0.493255,-0.357580,-1.082366,-0.154956,0.135675,0.927411,0.258032,-1.020452,2.203712
SideRight,-0.773678,0.224089,-0.746347,-0.902626,-0.613202,-2.445096,-0.131275,0.289423,2.313821,0.289641,-0.893837,2.116566
SideLeft,-0.788664,0.233320,-0.766876,-0.931155,-0.623159,-1.986333,-0.102807,0.307997,1.883526,0.295843,-0.678521,0.996869
