Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.364875,0.152401,0.352798,0.256510,0.458727,-0.114502,1.032034,0.202216,1.146536,0.417682,0.456873,0.185014
Leeward,-0.558822,0.086952,-0.546765,-0.607030,-0.498484,-0.942115,-0.271779,0.108545,0.670337,0.155599,-0.794202,0.967971
SideRight,0.012883,0.162978,0.011814,-0.096538,0.116442,-0.575476,0.621720,0.212979,1.197195,12.650701,0.100886,0.247948
SideLeft,-0.595369,0.102302,-0.581067,-0.657805,-0.521015,-1.078675,-0.348324,0.136790,0.730350,0.171829,-0.772248,0.866917
