Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.480233,0.171915,0.466639,0.352390,0.592939,0.047667,1.210041,0.240550,1.162375,0.357983,0.424681,-0.006978
Leeward,-0.540563,0.085793,-0.531449,-0.591184,-0.481065,-0.988434,-0.306645,0.110119,0.681789,0.158710,-0.718931,1.234728
SideRight,-0.368438,0.228247,-0.355305,-0.512871,-0.201429,-1.441106,0.281675,0.311442,1.722781,0.619498,-0.441777,0.325653
SideLeft,-0.604578,0.111271,-0.591167,-0.659440,-0.531084,-1.430946,-0.330599,0.128356,1.100347,0.184048,-1.296450,4.051456
