Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.395898,0.149907,-0.384254,-0.482913,-0.294998,-1.175899,0.099177,0.187915,1.275076,0.378649,-0.566713,0.988728
Leeward,-0.693463,0.141288,-0.683736,-0.777936,-0.595653,-1.336135,-0.287555,0.182282,1.048580,0.203742,-0.562288,0.752903
SideRight,0.561053,0.184847,0.545784,0.425561,0.679885,0.033011,1.322963,0.254324,1.289953,0.329464,0.429300,0.015046
SideLeft,-0.396060,0.088606,-0.387669,-0.450209,-0.331884,-0.816290,-0.161630,0.118325,0.654660,0.223718,-0.604805,0.494411
