Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.702068,0.144696,-0.696748,-0.791783,-0.599518,-1.276444,-0.291916,0.192265,0.984528,0.206100,-0.328787,0.131864
Leeward,-0.443297,0.162735,-0.432655,-0.542150,-0.328102,-1.155173,0.028147,0.214048,1.183320,0.367100,-0.476140,0.420509
SideRight,0.563189,0.195153,0.547537,0.419402,0.689898,0.038461,1.269724,0.270496,1.231264,0.346514,0.394501,-0.095489
SideLeft,-0.370832,0.085233,-0.361194,-0.422088,-0.309124,-0.761882,-0.154116,0.112965,0.607766,0.229843,-0.672946,0.639555
