Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.233252,0.128425,0.226561,0.140953,0.318152,-0.160119,0.724361,0.177199,0.884480,0.550584,0.258887,-0.038363
Leeward,-0.563993,0.087401,-0.554760,-0.615279,-0.503943,-0.998429,-0.311344,0.111336,0.687085,0.154969,-0.674037,0.821864
SideRight,0.240523,0.151233,0.227056,0.138334,0.328749,-0.263995,1.007777,0.190415,1.271772,0.628769,0.485474,0.627507
SideLeft,-0.544064,0.093637,-0.534855,-0.598241,-0.479720,-1.058221,-0.279630,0.118522,0.778591,0.172106,-0.733453,1.301936
