Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.069527,0.123039,0.068757,-0.018722,0.157186,-0.360974,0.494726,0.175908,0.855700,1.769641,0.024326,-0.230622
Leeward,-0.629310,0.099270,-0.615708,-0.690483,-0.556757,-1.012927,-0.376325,0.133726,0.636603,0.157744,-0.572173,0.099884
SideRight,0.407555,0.158790,0.401424,0.294851,0.509562,-0.136956,1.104220,0.214712,1.241177,0.389617,0.261308,0.072350
SideLeft,-0.536002,0.091979,-0.526785,-0.588192,-0.472711,-1.110780,-0.289803,0.115481,0.820977,0.171602,-0.916964,2.267025
