Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.631364,0.151716,-0.624793,-0.734358,-0.519022,-1.169469,-0.236603,0.215336,0.932866,0.240299,-0.262873,-0.298453
Leeward,-0.646754,0.149782,-0.634859,-0.741846,-0.540594,-1.205690,-0.187468,0.201252,1.018223,0.231590,-0.363169,0.051241
SideRight,0.584360,0.171900,0.572436,0.461782,0.701979,0.114898,1.172170,0.240196,1.057272,0.294169,0.270199,-0.284556
SideLeft,-0.303071,0.063557,-0.296678,-0.341655,-0.258049,-0.610375,-0.109084,0.083606,0.501291,0.209711,-0.589972,0.578788
