Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.178669,0.142949,0.170741,0.076964,0.272653,-0.232394,0.775222,0.195688,1.007616,0.800077,0.312635,0.095151
Leeward,-0.612170,0.116136,-0.600304,-0.681266,-0.528515,-1.285053,-0.344421,0.152751,0.940632,0.189711,-0.829590,1.631773
SideRight,0.302338,0.145337,0.282694,0.203753,0.384182,-0.104686,0.911942,0.180429,1.016628,0.480709,0.705669,0.800738
SideLeft,-0.597015,0.112330,-0.586389,-0.668713,-0.512719,-1.254229,-0.322294,0.155994,0.931935,0.188153,-0.628662,0.747161
