Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.557274,0.173361,0.542277,0.431780,0.661762,0.101997,1.238378,0.229982,1.136381,0.311088,0.476129,0.106764
Leeward,-0.521964,0.113806,-0.509227,-0.591851,-0.439321,-1.097104,-0.192738,0.152530,0.904366,0.218035,-0.681837,0.753992
SideRight,-0.798571,0.229624,-0.780203,-0.945755,-0.631373,-1.891749,-0.178376,0.314382,1.713373,0.287543,-0.518808,0.297214
SideLeft,-0.740007,0.181783,-0.714495,-0.845674,-0.611768,-1.653052,-0.284366,0.233906,1.368687,0.245650,-0.794474,0.976169
