Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.554443,0.185507,0.540927,0.414196,0.678198,0.038523,1.223553,0.264002,1.185030,0.334583,0.371266,-0.241177
Leeward,-0.543741,0.106922,-0.532001,-0.607950,-0.466527,-1.094105,-0.277349,0.141423,0.816756,0.196641,-0.703927,0.864801
SideRight,-0.496903,0.218071,-0.476940,-0.628720,-0.340494,-1.603771,0.054709,0.288226,1.658479,0.438859,-0.607537,0.605659
SideLeft,-0.662734,0.135138,-0.644444,-0.736097,-0.568886,-1.524168,-0.348016,0.167211,1.176153,0.203910,-0.974722,1.905383
