Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.347933,0.143248,0.334621,0.245714,0.441275,-0.026778,0.992307,0.195561,1.019085,0.411712,0.443150,0.123988
Leeward,-0.597496,0.107298,-0.585833,-0.661405,-0.521952,-1.414681,-0.312019,0.139453,1.102663,0.179579,-0.915995,2.487117
SideRight,0.136101,0.128655,0.131475,0.050064,0.220402,-0.390064,0.639873,0.170337,1.029937,0.945295,0.142331,0.150055
SideLeft,-0.630011,0.112616,-0.618802,-0.695989,-0.551306,-1.203765,-0.312285,0.144684,0.891479,0.178752,-0.711800,1.025337
