Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.510061,0.192265,0.488441,0.365230,0.633843,0.017920,1.240114,0.268613,1.222194,0.376944,0.505604,-0.096940
Leeward,-0.568634,0.108469,-0.555559,-0.634812,-0.488083,-1.049698,-0.297463,0.146729,0.752235,0.190753,-0.664749,0.481984
SideRight,-0.859103,0.237962,-0.839384,-1.007945,-0.687999,-1.998980,-0.123869,0.319946,1.875111,0.276988,-0.456387,0.239723
SideLeft,-0.750068,0.211161,-0.717047,-0.865839,-0.596955,-1.924222,-0.271447,0.268884,1.652774,0.281523,-0.979492,1.557676
