Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.057544,0.131557,0.056011,-0.032357,0.143775,-0.477298,0.588209,0.176132,1.065507,2.286201,0.139117,0.174349
Leeward,-0.623694,0.112381,-0.613594,-0.691425,-0.542850,-1.164293,-0.300471,0.148575,0.863822,0.180187,-0.570609,0.516250
SideRight,0.382204,0.175771,0.363017,0.255820,0.491213,-0.069382,1.209110,0.235393,1.278492,0.459888,0.614894,0.510626
SideLeft,-0.505127,0.093208,-0.494422,-0.555376,-0.439236,-1.128008,-0.252896,0.116141,0.875112,0.184525,-1.060965,2.717469
