Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.517351,0.195648,0.499309,0.372525,0.641176,0.008763,1.394465,0.268651,1.385702,0.378174,0.486459,0.047353
Leeward,-0.544849,0.103289,-0.535390,-0.607227,-0.471514,-1.248657,-0.267854,0.135714,0.980804,0.189574,-0.870408,2.363696
SideRight,-0.736827,0.284658,-0.718027,-0.925491,-0.530528,-1.827989,0.109314,0.394962,1.937303,0.386330,-0.306165,-0.054498
SideLeft,-0.678586,0.163293,-0.647804,-0.765840,-0.562300,-1.696931,-0.228286,0.203540,1.468645,0.240637,-1.048012,1.632470
