Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.708293,0.153200,-0.699347,-0.805586,-0.603388,-1.412340,-0.239838,0.202198,1.172502,0.216295,-0.326648,0.232080
Leeward,-0.426619,0.155821,-0.415393,-0.517374,-0.318124,-1.258606,0.107454,0.199250,1.366059,0.365245,-0.640434,1.128557
SideRight,0.537159,0.204822,0.523223,0.385914,0.669425,0.040968,1.572188,0.283511,1.531221,0.381307,0.473444,0.229562
SideLeft,-0.355578,0.072960,-0.349611,-0.402802,-0.303882,-0.660888,-0.094838,0.098920,0.566050,0.205187,-0.334498,0.023191
