Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.710424,0.300651,0.679288,0.491156,0.897029,-0.010617,2.179368,0.405872,2.189985,0.423200,0.565750,0.293254
Leeward,-0.757840,0.161299,-0.737147,-0.846812,-0.646283,-1.606073,-0.346783,0.200529,1.259290,0.212840,-0.841911,1.221199
SideRight,-1.121068,0.314870,-1.077719,-1.302891,-0.899961,-3.232635,-0.336889,0.402930,2.895746,0.280866,-0.838304,1.402159
SideLeft,-1.184660,0.362834,-1.143179,-1.400526,-0.925201,-3.105272,-0.373623,0.475325,2.731649,0.306277,-0.712471,0.841035
