Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.406849,0.182680,-0.389394,-0.515200,-0.280335,-1.206283,0.193392,0.234865,1.399675,0.449010,-0.513051,0.540782
Leeward,-0.880384,0.199323,-0.860562,-0.992248,-0.741514,-1.787300,-0.327692,0.250734,1.459607,0.226404,-0.614767,0.471722
SideRight,0.682611,0.292440,0.650457,0.468442,0.860197,-0.009244,2.036899,0.391754,2.046143,0.428413,0.606031,0.289879
SideLeft,-0.435867,0.106018,-0.426404,-0.499315,-0.361675,-0.914910,-0.070150,0.137640,0.844761,0.243235,-0.548927,0.521100
