Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.907896,0.204320,-0.889998,-1.025996,-0.767842,-1.789262,-0.264333,0.258154,1.524929,0.225048,-0.561520,0.491427
Leeward,-0.507521,0.204793,-0.492671,-0.628288,-0.366666,-1.371741,0.091073,0.261622,1.462814,0.403516,-0.610546,0.864829
SideRight,0.668827,0.309327,0.622647,0.445815,0.855775,-0.094121,2.105316,0.409959,2.199437,0.462492,0.715205,0.651666
SideLeft,-0.432812,0.092962,-0.423879,-0.485119,-0.369860,-0.950749,-0.102886,0.115259,0.847862,0.214787,-0.722391,1.472762
