Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.472625,0.245740,0.448995,0.294652,0.624194,-0.207068,1.509284,0.329542,1.716351,0.519946,0.528835,0.198651
Leeward,-0.840856,0.153973,-0.825537,-0.921151,-0.737307,-1.542487,-0.402847,0.183844,1.139639,0.183115,-0.663264,0.716065
SideRight,-0.035498,0.270474,-0.025312,-0.226870,0.136746,-0.827052,1.108052,0.363616,1.935103,7.619423,0.128655,0.049366
SideLeft,-0.775613,0.165258,-0.753039,-0.864642,-0.661504,-1.686395,-0.335121,0.203138,1.351274,0.213068,-1.009989,1.952294
