Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.263311,0.210104,0.242490,0.116706,0.389910,-0.364550,1.189845,0.273204,1.554395,0.797931,0.542067,0.496078
Leeward,-0.858747,0.140130,-0.847024,-0.941750,-0.755382,-1.560810,-0.489235,0.186368,1.071575,0.163180,-0.728639,0.999273
SideRight,0.243549,0.245840,0.223242,0.079034,0.386401,-0.596356,1.283153,0.307368,1.879509,1.009408,0.453546,0.571058
SideLeft,-0.691665,0.124772,-0.675745,-0.766090,-0.603119,-1.541608,-0.357861,0.162970,1.183747,0.180393,-0.900717,1.874653
