Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.178068,0.132905,0.178524,0.086849,0.266353,-0.293235,0.656978,0.179504,0.950213,0.746370,0.070506,-0.047179
Leeward,-0.613550,0.106887,-0.606164,-0.677136,-0.538215,-1.125733,-0.310627,0.138921,0.815106,0.174210,-0.554844,0.677357
SideRight,0.308830,0.129898,0.300601,0.220746,0.392353,-0.283281,0.862633,0.171607,1.145913,0.420613,0.241767,0.334227
SideLeft,-0.597526,0.106103,-0.586444,-0.661729,-0.522968,-1.278371,-0.320014,0.138761,0.958358,0.177571,-0.721792,1.282796
