Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.449415,0.141180,0.442348,0.352200,0.540866,0.049471,1.102725,0.188666,1.053254,0.314142,0.312685,0.312044
Leeward,-0.573070,0.092764,-0.561750,-0.628400,-0.508962,-1.132095,-0.328903,0.119438,0.803192,0.161871,-0.774436,1.440586
SideRight,-0.149019,0.143954,-0.146914,-0.240939,-0.057566,-0.654411,0.317838,0.183372,0.972248,0.966014,-0.101543,0.056381
SideLeft,-0.631964,0.105188,-0.617039,-0.697129,-0.555651,-1.114656,-0.346061,0.141478,0.768595,0.166447,-0.644005,0.384313
