Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.792612,0.138427,-0.783801,-0.876866,-0.696439,-1.370903,-0.309350,0.180427,1.061554,0.174647,-0.397969,0.217149
Leeward,-0.374390,0.121557,-0.367133,-0.448314,-0.290224,-0.876237,-0.013074,0.158090,0.863163,0.324679,-0.375329,0.190817
SideRight,0.738258,0.202824,0.725761,0.588322,0.870339,0.218735,1.468939,0.282016,1.250204,0.274734,0.343540,-0.226393
SideLeft,-0.362967,0.063103,-0.359390,-0.401520,-0.320208,-0.633296,-0.120434,0.081312,0.512862,0.173854,-0.388433,0.412176
