Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.019628,0.112935,-0.023456,-0.097414,0.055386,-0.421347,0.389231,0.152800,0.810578,5.753893,0.114858,-0.033293
Leeward,-0.842157,0.128210,-0.832280,-0.921603,-0.753032,-1.379504,-0.463548,0.168571,0.915956,0.152240,-0.411422,0.215648
SideRight,0.708323,0.198986,0.691424,0.565390,0.841659,0.139229,1.510374,0.276269,1.371145,0.280925,0.354977,-0.077787
SideLeft,-0.523198,0.085921,-0.518056,-0.577684,-0.463284,-0.940185,-0.224397,0.114400,0.715788,0.164223,-0.390308,0.330763
