Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.776386,0.198745,0.763420,0.634251,0.899696,0.234039,1.603721,0.265445,1.369682,0.255987,0.445620,0.262463
Leeward,-0.751862,0.117537,-0.741481,-0.822907,-0.674238,-1.341762,-0.326117,0.148668,1.015645,0.156327,-0.382207,0.608918
SideRight,-0.902779,0.221915,-0.877965,-1.017768,-0.752973,-2.060559,-0.347486,0.264794,1.713073,0.245813,-0.892904,1.544180
SideLeft,-0.946174,0.236228,-0.918916,-1.078157,-0.782971,-2.146840,-0.348510,0.295186,1.798329,0.249667,-0.656684,0.755113
