Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.641932,0.189874,0.621466,0.499748,0.766953,0.176715,1.474631,0.267205,1.297916,0.295785,0.504236,0.133495
Leeward,-0.725152,0.108184,-0.721916,-0.795087,-0.650414,-1.214943,-0.391032,0.144673,0.823911,0.149188,-0.309799,0.314294
SideRight,-0.623286,0.298267,-0.596525,-0.810413,-0.404463,-1.885400,0.106777,0.405950,1.992177,0.478540,-0.552298,0.261419
SideLeft,-0.763604,0.169447,-0.746081,-0.857097,-0.642839,-1.916031,-0.355412,0.214257,1.560619,0.221904,-1.076661,2.734460
