Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.383542,0.139228,0.367961,0.282152,0.471141,0.017404,0.981628,0.188989,0.964224,0.363005,0.535377,0.190748
Leeward,-0.777057,0.108731,-0.768960,-0.847319,-0.702545,-1.176504,-0.437070,0.144774,0.739434,0.139927,-0.285606,0.075126
SideRight,0.317894,0.176695,0.321597,0.198367,0.436685,-0.342376,0.921592,0.238318,1.263968,0.555831,-0.087891,0.015282
SideLeft,-0.624784,0.100665,-0.614374,-0.680213,-0.557027,-1.136399,-0.316255,0.123186,0.820144,0.161120,-0.699486,1.019667
