Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.528913,0.129497,-0.514569,-0.609769,-0.436673,-1.198212,-0.139750,0.173096,1.058462,0.244836,-0.659097,0.775886
Leeward,-0.641203,0.133420,-0.623303,-0.720624,-0.548606,-1.170624,-0.173567,0.172018,0.997057,0.208078,-0.523830,0.122078
SideRight,0.765518,0.201719,0.751204,0.617439,0.889074,0.258240,1.747111,0.271635,1.488871,0.263507,0.463624,0.169457
SideLeft,-0.298926,0.052689,-0.297206,-0.332739,-0.263488,-0.550871,-0.098658,0.069251,0.452213,0.176263,-0.251076,0.528270
