Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.774801,0.134108,-0.767695,-0.858253,-0.683744,-1.364329,-0.397026,0.174509,0.967303,0.173087,-0.352975,0.200170
Leeward,-0.348002,0.109390,-0.340497,-0.413024,-0.272935,-0.767233,0.065079,0.140088,0.832313,0.314338,-0.445376,0.415224
SideRight,0.698617,0.165092,0.685533,0.581440,0.809793,0.243939,1.440305,0.228353,1.196365,0.236313,0.317028,-0.131382
SideLeft,-0.371868,0.072563,-0.364017,-0.416347,-0.319624,-0.692667,-0.178909,0.096723,0.513757,0.195132,-0.539216,0.200182
