Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.270495,0.102624,-0.265391,-0.340095,-0.198578,-0.622338,0.087121,0.141517,0.709459,0.379391,-0.143525,-0.137517
Leeward,-0.766202,0.141407,-0.756357,-0.856923,-0.664554,-1.256432,-0.395224,0.192369,0.861208,0.184555,-0.386073,-0.097121
SideRight,0.723138,0.171954,0.714766,0.595135,0.843051,0.282973,1.455907,0.247916,1.172934,0.237789,0.285739,-0.188717
SideLeft,-0.402289,0.081768,-0.398045,-0.454661,-0.343804,-0.711378,-0.152589,0.110857,0.558789,0.203257,-0.368787,0.141424
