Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.599065,0.142102,0.594043,0.498649,0.692958,0.203794,1.134731,0.194310,0.930937,0.237207,0.210174,-0.168159
Leeward,-0.624145,0.084040,-0.616916,-0.677887,-0.563531,-0.927693,-0.396814,0.114356,0.530879,0.134649,-0.403714,-0.103489
SideRight,-0.685032,0.254025,-0.661492,-0.852132,-0.496185,-1.812960,0.149268,0.355947,1.962228,0.370822,-0.419024,-0.023050
SideLeft,-0.674011,0.099756,-0.666539,-0.732040,-0.603169,-1.180330,-0.397018,0.128871,0.783312,0.148004,-0.692266,1.127287
