Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.723685,0.164597,0.710625,0.598988,0.834039,0.311718,1.372198,0.235051,1.060480,0.227442,0.445583,0.001377
Leeward,-0.710549,0.108082,-0.707202,-0.780343,-0.633811,-1.162995,-0.409096,0.146532,0.753899,0.152110,-0.361628,0.229366
SideRight,-0.830038,0.187484,-0.804354,-0.933881,-0.695155,-1.627675,-0.394521,0.238726,1.233154,0.225875,-0.833771,0.921763
SideLeft,-0.850333,0.200237,-0.828554,-0.960919,-0.709373,-2.114284,-0.327229,0.251546,1.787055,0.235480,-1.043902,2.733283
