Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.648582,0.145915,0.641882,0.544367,0.746779,0.244876,1.214134,0.202412,0.969258,0.224975,0.210077,-0.158036
Leeward,-0.671816,0.111243,-0.659274,-0.738860,-0.591624,-1.211982,-0.388663,0.147236,0.823318,0.165586,-0.644829,0.546039
SideRight,-0.962609,0.239127,-0.938462,-1.116519,-0.792498,-1.929142,-0.263120,0.324020,1.666022,0.248416,-0.443701,0.134978
SideLeft,-0.730706,0.158707,-0.699483,-0.801037,-0.626261,-1.545735,-0.358193,0.174776,1.187542,0.217197,-1.453294,3.274906
