Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.149248,0.104001,0.139674,0.077050,0.212475,-0.161904,0.589386,0.135424,0.751289,0.696831,0.467433,0.239031
Leeward,-0.698437,0.093600,-0.689773,-0.758426,-0.632027,-1.160714,-0.420347,0.126400,0.740367,0.134013,-0.512683,0.537817
SideRight,0.513685,0.163997,0.501431,0.390935,0.624214,0.074264,1.146619,0.233279,1.072355,0.319257,0.323252,-0.285549
SideLeft,-0.579046,0.082139,-0.571166,-0.625535,-0.523538,-0.906438,-0.322301,0.101998,0.584137,0.141852,-0.557154,0.546316
