Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.593907,0.159785,0.578919,0.476880,0.693487,0.182596,1.257956,0.216607,1.075361,0.269041,0.488205,0.162445
Leeward,-0.618387,0.084212,-0.612604,-0.669368,-0.557587,-0.981866,-0.381302,0.111781,0.600564,0.136180,-0.607073,0.757077
SideRight,-0.578309,0.253189,-0.555114,-0.736501,-0.397641,-1.507482,0.117127,0.338860,1.624609,0.437809,-0.472336,0.067066
SideLeft,-0.674716,0.114942,-0.662007,-0.738311,-0.595061,-1.431021,-0.355469,0.143251,1.075552,0.170356,-1.107040,3.237341
