Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.696840,0.171682,0.690777,0.575802,0.803485,0.234661,1.306622,0.227684,1.071961,0.246372,0.242952,-0.120605
Leeward,-0.707734,0.109230,-0.694532,-0.766899,-0.635497,-1.370598,-0.410416,0.131401,0.960182,0.154337,-0.870125,1.961108
SideRight,-0.810340,0.202833,-0.783145,-0.909607,-0.669967,-1.887339,-0.353939,0.239640,1.533400,0.250306,-1.094993,1.958602
SideLeft,-0.859517,0.206916,-0.837931,-0.974631,-0.715807,-2.168751,-0.357528,0.258824,1.811223,0.240736,-1.049048,2.558183
