Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.480377,0.140216,0.469753,0.376965,0.569955,0.052983,0.951705,0.192990,0.898721,0.291887,0.382806,-0.209703
Leeward,-0.643269,0.082516,-0.635653,-0.696946,-0.585241,-0.992774,-0.396188,0.111706,0.596586,0.128277,-0.496802,0.397030
SideRight,-0.059135,0.188617,-0.050275,-0.169496,0.069200,-1.009928,0.553749,0.238695,1.563678,3.189584,-0.524565,0.838748
SideLeft,-0.672930,0.115486,-0.657706,-0.725485,-0.598120,-1.379927,-0.372280,0.127365,1.007647,0.171616,-1.340485,3.503642
