Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.664696,0.158760,0.657243,0.550211,0.769100,0.243329,1.213017,0.218889,0.969688,0.238846,0.296764,-0.153480
Leeward,-0.675771,0.118777,-0.664578,-0.743788,-0.591720,-1.394045,-0.387318,0.152068,1.006727,0.175765,-0.799808,1.606795
SideRight,-0.927829,0.243575,-0.902857,-1.079706,-0.751776,-2.056973,-0.330386,0.327930,1.726588,0.262521,-0.612727,0.434568
SideLeft,-0.745227,0.176232,-0.713757,-0.816993,-0.629813,-1.912492,-0.276548,0.187179,1.635943,0.236481,-1.387917,3.317274
