Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.699284,0.176630,0.688765,0.572861,0.818757,0.191789,1.385474,0.245896,1.193685,0.252587,0.312112,-0.028349
Leeward,-0.676058,0.109270,-0.667755,-0.745960,-0.597949,-1.151088,-0.369948,0.148011,0.781140,0.161628,-0.410581,0.075465
SideRight,-0.838302,0.218769,-0.811539,-0.965247,-0.689028,-1.966356,-0.305761,0.276218,1.660595,0.260967,-0.780558,1.327703
SideLeft,-0.777043,0.197269,-0.749642,-0.870202,-0.645724,-2.086488,-0.338835,0.224478,1.747654,0.253872,-1.198906,2.806207
