Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.347613,0.117763,0.340905,0.264459,0.424852,-0.015569,0.791259,0.160392,0.806827,0.338777,0.260090,-0.097307
Leeward,-0.666929,0.085839,-0.661861,-0.719537,-0.607319,-1.027296,-0.385501,0.112218,0.641795,0.128708,-0.343879,0.271071
SideRight,0.314936,0.160813,0.305933,0.203689,0.418714,-0.304809,0.935159,0.215025,1.239968,0.510621,0.219262,0.009760
SideLeft,-0.625921,0.093503,-0.617375,-0.684940,-0.558853,-1.088919,-0.341395,0.126087,0.747524,0.149384,-0.555906,0.621011
