Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.627990,0.206283,0.604228,0.477119,0.755192,0.116858,1.382738,0.278074,1.265880,0.328481,0.520269,0.032622
Leeward,-0.570413,0.104094,-0.560934,-0.636041,-0.495614,-1.059887,-0.250302,0.140426,0.809585,0.182489,-0.523944,0.361495
SideRight,-0.460938,0.224877,-0.443881,-0.593024,-0.308150,-1.453885,0.191706,0.284874,1.645591,0.487868,-0.490376,0.567142
SideLeft,-0.759710,0.151124,-0.739297,-0.847133,-0.652355,-1.634626,-0.384533,0.194778,1.250093,0.198923,-0.863646,1.476696
