Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.462955,0.147469,0.454024,0.354396,0.559270,0.031386,1.142549,0.204875,1.111163,0.318539,0.395845,0.139470
Leeward,-0.529043,0.082400,-0.523619,-0.580066,-0.470963,-0.880628,-0.287665,0.109103,0.592962,0.155753,-0.477842,0.370616
SideRight,-0.454963,0.231914,-0.433374,-0.598192,-0.283895,-1.523660,0.155052,0.314297,1.678712,0.509742,-0.528174,0.236271
SideLeft,-0.573952,0.104733,-0.561497,-0.629458,-0.502672,-1.369923,-0.311984,0.126786,1.057939,0.182476,-1.290310,4.751006
