Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.444161,0.106101,-0.432608,-0.512804,-0.367490,-0.827844,-0.143556,0.145314,0.684288,0.238880,-0.430105,-0.053956
Leeward,-0.487942,0.118764,-0.480658,-0.555560,-0.405475,-1.130262,-0.140713,0.150084,0.989549,0.243398,-0.610257,1.140747
SideRight,0.550227,0.153917,0.534880,0.437668,0.648319,0.111095,1.082439,0.210651,0.971344,0.279734,0.378043,-0.186265
SideLeft,-0.239401,0.041910,-0.236635,-0.265518,-0.211108,-0.413488,-0.092019,0.054410,0.321469,0.175060,-0.299769,0.182039
