Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.221260,0.100109,-0.218119,-0.286442,-0.152609,-0.660091,0.124335,0.133834,0.784426,0.452452,-0.187394,0.168230
Leeward,-0.667611,0.128958,-0.657728,-0.748728,-0.577999,-1.279245,-0.295544,0.170730,0.983701,0.193163,-0.431384,0.396685
SideRight,0.547203,0.158460,0.533412,0.435895,0.644994,0.132090,1.171735,0.209099,1.039645,0.289581,0.458254,0.282195
SideLeft,-0.333282,0.067225,-0.329269,-0.374066,-0.286447,-0.653454,-0.142250,0.087619,0.511204,0.201706,-0.517741,0.667851
