Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.534566,0.156883,0.525041,0.423809,0.635464,0.091264,1.197165,0.211655,1.105901,0.293478,0.373527,0.203889
Leeward,-0.609411,0.100468,-0.600541,-0.667754,-0.538312,-1.030890,-0.313266,0.129442,0.717624,0.164861,-0.577340,0.468997
SideRight,-0.821495,0.219991,-0.787004,-0.943376,-0.661197,-1.706404,-0.331080,0.282179,1.375323,0.267793,-0.801819,0.605432
SideLeft,-0.711688,0.175983,-0.688031,-0.796008,-0.592991,-1.593022,-0.296763,0.203018,1.296259,0.247276,-1.139924,2.178331
