Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.393214,0.131223,0.386426,0.300749,0.480155,-0.025298,1.011497,0.179406,1.036795,0.333718,0.268966,0.220989
Leeward,-0.537953,0.073361,-0.534115,-0.582724,-0.487045,-0.880393,-0.287538,0.095679,0.592855,0.136371,-0.430625,0.542496
SideRight,-0.097863,0.184967,-0.083172,-0.210281,0.033528,-0.959151,0.440406,0.243809,1.399557,1.890065,-0.506185,0.536269
SideLeft,-0.565887,0.093578,-0.554973,-0.613891,-0.503632,-1.184938,-0.326405,0.110259,0.858533,0.165365,-1.082707,2.831290
