Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.107898,0.094166,0.106445,0.041545,0.171285,-0.196209,0.463153,0.129740,0.659361,0.872734,0.142893,-0.168964
Leeward,-0.577001,0.093103,-0.569049,-0.633954,-0.510714,-1.004391,-0.299601,0.123240,0.704791,0.161357,-0.548150,0.636627
SideRight,0.375130,0.137698,0.371186,0.281235,0.462647,-0.059633,0.910678,0.181411,0.970311,0.367068,0.211993,-0.038497
SideLeft,-0.486616,0.084789,-0.480166,-0.533560,-0.431946,-0.948782,-0.205157,0.101614,0.743624,0.174242,-0.729816,1.895538
