Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.047986,0.087373,-0.049210,-0.106838,0.010589,-0.362623,0.374993,0.117426,0.737616,1.820791,0.077973,0.277657
Leeward,-0.606327,0.113169,-0.596672,-0.682896,-0.520484,-1.059654,-0.300245,0.162412,0.759409,0.186646,-0.406454,-0.126461
SideRight,0.465942,0.145262,0.450124,0.361829,0.559622,0.111631,1.099929,0.197794,0.988299,0.311759,0.450322,-0.049116
SideLeft,-0.404582,0.070523,-0.401799,-0.450813,-0.353521,-0.752479,-0.191626,0.097292,0.560853,0.174310,-0.361867,0.269137
