Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,-0.637855,0.139621,-0.624634,-0.722575,-0.537161,-1.214742,-0.240264,0.185415,0.974478,0.218892,-0.534795,0.305882
Leeward,-0.263121,0.112336,-0.255403,-0.330888,-0.186519,-0.711579,0.130179,0.144368,0.841758,0.426937,-0.368358,0.342465
SideRight,0.541228,0.203043,0.522232,0.393603,0.668808,0.045878,1.382677,0.275205,1.336799,0.375152,0.496914,0.130052
SideLeft,-0.301923,0.063175,-0.297238,-0.340899,-0.258595,-0.577468,-0.072256,0.082304,0.505212,0.209243,-0.402236,0.437881
