Facade,Mean,Std Dev,Median,P25,P75,Min,Max,IQR,Range,CV,Skewness,Kurtosis
Windward,0.276421,0.145853,0.263798,0.170059,0.367620,-0.076779,0.902033,0.197561,0.978812,0.527646,0.526244,0.216847
Leeward,-0.640551,0.100102,-0.635048,-0.705399,-0.571544,-0.992693,-0.325390,0.133855,0.667303,0.156274,-0.243820,-0.050751
SideRight,0.176169,0.170947,0.173047,0.057767,0.287927,-0.430441,0.964725,0.230160,1.395166,0.970357,0.217142,0.165420
SideLeft,-0.510148,0.096827,-0.498983,-0.565092,-0.443152,-0.956022,-0.215708,0.121941,0.740314,0.189802,-0.769385,1.186482
